Resuming checkpoint: D:\AI\projects\e-phishGen\calculation\HWT-MGT\results\scaled_stratified_pool_8980_metrics.partial.json
embedding 774/8920 HWT_000599
embedding 775/8920 HWT_007399
embedding 776/8920 HWT_009559
embedding 777/8920 HWT_014274
embedding 778/8920 HWT_016576
embedding 779/8920 HWT_018746
embedding 780/8920 HWT_019948
embedding 781/8920 HWT_021069
embedding 782/8920 HWT_038913
embedding 783/8920 HWT_038934
embedding 784/8920 HWT_039303
embedding 785/8920 HWT_002575
embedding 786/8920 HWT_008109
embedding 787/8920 HWT_010734
embedding 788/8920 HWT_010913
embedding 789/8920 HWT_012382
embedding 790/8920 HWT_012440
embedding 791/8920 HWT_018928
embedding 792/8920 HWT_029407
embedding 793/8920 HWT_032229
embedding 794/8920 HWT_038225
embedding 795/8920 HWT_062245
embedding 796/8920 HWT_001463
embedding 797/8920 HWT_001957
embedding 798/8920 HWT_007555
embedding 799/8920 HWT_009589
embedding 800/8920 HWT_002848
embedding 801/8920 HWT_004057
embedding 802/8920 HWT_010462
embedding 803/8920 HWT_010976
embedding 804/8920 HWT_013490
embedding 805/8920 HWT_016315
embedding 806/8920 HWT_017492
embedding 807/8920 HWT_018569
embedding 808/8920 HWT_019141
embedding 809/8920 HWT_020575
embedding 810/8920 HWT_022474
embedding 811/8920 HWT_027224
embedding 812/8920 HWT_027351
embedding 813/8920 HWT_027705
embedding 814/8920 HWT_036856
embedding 815/8920 HWT_038264
embedding 816/8920 HWT_038820
embedding 817/8920 HWT_039651
embedding 818/8920 HWT_041263
embedding 819/8920 HWT_049881
embedding 820/8920 HWT_050912
embedding 821/8920 HWT_051599
embedding 822/8920 HWT_052668
embedding 823/8920 HWT_052681
embedding 824/8920 HWT_054695
embedding 825/8920 HWT_054750
embedding 826/8920 HWT_055756
embedding 827/8920 HWT_056609
embedding 828/8920 HWT_056836
embedding 829/8920 HWT_058980
embedding 830/8920 HWT_059455
embedding 831/8920 HWT_061244
embedding 832/8920 HWT_062001
embedding 833/8920 HWT_062126
embedding 834/8920 HWT_063260
embedding 835/8920 HWT_063297
embedding 836/8920 HWT_065510
embedding 837/8920 HWT_065883
embedding 838/8920 HWT_074004
embedding 839/8920 HWT_075162
embedding 840/8920 HWT_077912
embedding 841/8920 HWT_078794
embedding 842/8920 HWT_083592
embedding 843/8920 HWT_087973
embedding 844/8920 HWT_095884
embedding 845/8920 HWT_098273
embedding 846/8920 HWT_099987
embedding 847/8920 HWT_100947
embedding 848/8920 HWT_102202
embedding 849/8920 HWT_104518
embedding 850/8920 HWT_104812
embedding 851/8920 HWT_105114
embedding 852/8920 HWT_105540
embedding 853/8920 HWT_107115
embedding 854/8920 HWT_002089
embedding 855/8920 HWT_002156
embedding 856/8920 HWT_003079
embedding 857/8920 HWT_004982
embedding 858/8920 HWT_007388
embedding 859/8920 HWT_016539
embedding 860/8920 HWT_016545
embedding 861/8920 HWT_016753
embedding 862/8920 HWT_017898
embedding 863/8920 HWT_018297
embedding 864/8920 HWT_021057
embedding 865/8920 HWT_021104
embedding 866/8920 HWT_021348
embedding 867/8920 HWT_021576
embedding 868/8920 HWT_022129
embedding 869/8920 HWT_023681
embedding 870/8920 HWT_025664
embedding 871/8920 HWT_026413
embedding 872/8920 HWT_028204
embedding 873/8920 HWT_028251
embedding 874/8920 HWT_029182
embedding 875/8920 HWT_031634
embedding 876/8920 HWT_036440
embedding 877/8920 HWT_036496
embedding 878/8920 HWT_038301
embedding 879/8920 HWT_053714
embedding 880/8920 HWT_053882
embedding 881/8920 HWT_053940
embedding 882/8920 HWT_057957
embedding 883/8920 HWT_059466
embedding 884/8920 HWT_062068
embedding 885/8920 HWT_062136
embedding 886/8920 HWT_065699
embedding 887/8920 HWT_079601
embedding 888/8920 HWT_086755
embedding 889/8920 HWT_008785
embedding 890/8920 HWT_009062
embedding 891/8920 HWT_009781
embedding 892/8920 HWT_012240
embedding 893/8920 HWT_012255
embedding 894/8920 HWT_013547
embedding 895/8920 HWT_015150
embedding 896/8920 HWT_016769
embedding 897/8920 HWT_017399
embedding 898/8920 HWT_018865
embedding 899/8920 HWT_021403
embedding 900/8920 HWT_022356
embedding 901/8920 HWT_026366
embedding 902/8920 HWT_026997
embedding 903/8920 HWT_028119
embedding 904/8920 HWT_028448
embedding 905/8920 HWT_029296
embedding 906/8920 HWT_035591
embedding 907/8920 HWT_052367
embedding 908/8920 HWT_056276
embedding 909/8920 HWT_056332
embedding 910/8920 HWT_056954
embedding 911/8920 HWT_059142
embedding 912/8920 HWT_060883
embedding 913/8920 HWT_061042
embedding 914/8920 HWT_061051
embedding 915/8920 HWT_062607
embedding 916/8920 HWT_063026
embedding 917/8920 HWT_063644
embedding 918/8920 HWT_063921
embedding 919/8920 HWT_068308
embedding 920/8920 HWT_071282
embedding 921/8920 HWT_075366
embedding 922/8920 HWT_075630
embedding 923/8920 HWT_077532
embedding 924/8920 HWT_079817
embedding 925/8920 HWT_082346
embedding 926/8920 HWT_083504
embedding 927/8920 HWT_085595
embedding 928/8920 HWT_087637
embedding 929/8920 HWT_087868
embedding 930/8920 HWT_090717
embedding 931/8920 HWT_096249
embedding 932/8920 HWT_098189
embedding 933/8920 HWT_099602
embedding 934/8920 HWT_100486
embedding 935/8920 HWT_100864
embedding 936/8920 HWT_101247
embedding 937/8920 HWT_102728
embedding 938/8920 HWT_102948
embedding 939/8920 HWT_104588
embedding 940/8920 HWT_104886
embedding 941/8920 HWT_106937
embedding 942/8920 HWT_063656
embedding 943/8920 HWT_000030
embedding 944/8920 HWT_000046
embedding 945/8920 HWT_000487
embedding 946/8920 HWT_000595
embedding 947/8920 HWT_000596
embedding 948/8920 HWT_000780
embedding 949/8920 HWT_000809
embedding 950/8920 HWT_000813
embedding 951/8920 HWT_001125
embedding 952/8920 HWT_001263
embedding 953/8920 HWT_001383
embedding 954/8920 HWT_001916
embedding 955/8920 HWT_001946
embedding 956/8920 HWT_002037
embedding 957/8920 HWT_002051
embedding 958/8920 HWT_002393
embedding 959/8920 HWT_002568
embedding 960/8920 HWT_002571
embedding 961/8920 HWT_002705
embedding 962/8920 HWT_003008
embedding 963/8920 HWT_003027
embedding 964/8920 HWT_003086
embedding 965/8920 HWT_003123
embedding 966/8920 HWT_003235
embedding 967/8920 HWT_003240
embedding 968/8920 HWT_003256
embedding 969/8920 HWT_003369
embedding 970/8920 HWT_003401
embedding 971/8920 HWT_003525
embedding 972/8920 HWT_003707
embedding 973/8920 HWT_003919
embedding 974/8920 HWT_004005
embedding 975/8920 HWT_004374
embedding 976/8920 HWT_004633
embedding 977/8920 HWT_004655
embedding 978/8920 HWT_004662
embedding 979/8920 HWT_004690
embedding 980/8920 HWT_004858
embedding 981/8920 HWT_005049
embedding 982/8920 HWT_005332
embedding 983/8920 HWT_005486
embedding 984/8920 HWT_005503
embedding 985/8920 HWT_005588
embedding 986/8920 HWT_005866
embedding 987/8920 HWT_006322
embedding 988/8920 HWT_006365
embedding 989/8920 HWT_006402
embedding 990/8920 HWT_006439
embedding 991/8920 HWT_006946
embedding 992/8920 HWT_006961
embedding 993/8920 HWT_006975
embedding 994/8920 HWT_007012
embedding 995/8920 HWT_007158
embedding 996/8920 HWT_007218
embedding 997/8920 HWT_007232
embedding 998/8920 HWT_007374
embedding 999/8920 HWT_007771
embedding 1000/8920 HWT_007813
embedding 1001/8920 HWT_007965
embedding 1002/8920 HWT_008025
embedding 1003/8920 HWT_008139
embedding 1004/8920 HWT_008173
embedding 1005/8920 HWT_008256
embedding 1006/8920 HWT_008263
embedding 1007/8920 HWT_008473
embedding 1008/8920 HWT_008476
embedding 1009/8920 HWT_008520
embedding 1010/8920 HWT_008524
embedding 1011/8920 HWT_008642
embedding 1012/8920 HWT_008870
embedding 1013/8920 HWT_008917
embedding 1014/8920 HWT_009055
embedding 1015/8920 HWT_009213
embedding 1016/8920 HWT_009233
embedding 1017/8920 HWT_009235
embedding 1018/8920 HWT_009444
embedding 1019/8920 HWT_009475
embedding 1020/8920 HWT_009523
embedding 1021/8920 HWT_009643
embedding 1022/8920 HWT_009720
embedding 1023/8920 HWT_009981
embedding 1024/8920 HWT_010125
embedding 1025/8920 HWT_010235
embedding 1026/8920 HWT_010284
embedding 1027/8920 HWT_010301
embedding 1028/8920 HWT_010544
embedding 1029/8920 HWT_010702
embedding 1030/8920 HWT_010711
embedding 1031/8920 HWT_010978
embedding 1032/8920 HWT_011212
embedding 1033/8920 HWT_011234
embedding 1034/8920 HWT_011309
embedding 1035/8920 HWT_011377
embedding 1036/8920 HWT_011520
embedding 1037/8920 HWT_011566
embedding 1038/8920 HWT_011655
embedding 1039/8920 HWT_011675
embedding 1040/8920 HWT_011731
embedding 1041/8920 HWT_011812
embedding 1042/8920 HWT_012187
embedding 1043/8920 HWT_012228
embedding 1044/8920 HWT_012331
embedding 1045/8920 HWT_012333
embedding 1046/8920 HWT_012391
embedding 1047/8920 HWT_012732
embedding 1048/8920 HWT_012735
embedding 1049/8920 HWT_012804
embedding 1050/8920 HWT_012882
embedding 1051/8920 HWT_012939
embedding 1052/8920 HWT_012986
embedding 1053/8920 HWT_013059
embedding 1054/8920 HWT_013108
embedding 1055/8920 HWT_013233
embedding 1056/8920 HWT_013322
embedding 1057/8920 HWT_013336
embedding 1058/8920 HWT_013365
embedding 1059/8920 HWT_013508
embedding 1060/8920 HWT_013534
embedding 1061/8920 HWT_013576
embedding 1062/8920 HWT_013609
embedding 1063/8920 HWT_013674
embedding 1064/8920 HWT_013682
embedding 1065/8920 HWT_013692
embedding 1066/8920 HWT_013715
embedding 1067/8920 HWT_013997
embedding 1068/8920 HWT_014111
embedding 1069/8920 HWT_014159
embedding 1070/8920 HWT_014176
embedding 1071/8920 HWT_014298
embedding 1072/8920 HWT_014339
embedding 1073/8920 HWT_014397
embedding 1074/8920 HWT_014491
embedding 1075/8920 HWT_014492
embedding 1076/8920 HWT_014582
embedding 1077/8920 HWT_014715
embedding 1078/8920 HWT_014773
embedding 1079/8920 HWT_014789
embedding 1080/8920 HWT_014791
embedding 1081/8920 HWT_014833
embedding 1082/8920 HWT_014835
embedding 1083/8920 HWT_015030
embedding 1084/8920 HWT_015033
embedding 1085/8920 HWT_015036
embedding 1086/8920 HWT_015057
embedding 1087/8920 HWT_015175
embedding 1088/8920 HWT_015176
embedding 1089/8920 HWT_015308
embedding 1090/8920 HWT_015323
embedding 1091/8920 HWT_015391
embedding 1092/8920 HWT_015393
embedding 1093/8920 HWT_015418
embedding 1094/8920 HWT_015442
embedding 1095/8920 HWT_015478
embedding 1096/8920 HWT_015488
embedding 1097/8920 HWT_015533
embedding 1098/8920 HWT_015614
embedding 1099/8920 HWT_015795
embedding 1100/8920 HWT_015801
embedding 1101/8920 HWT_015871
embedding 1102/8920 HWT_016094
embedding 1103/8920 HWT_016111
embedding 1104/8920 HWT_016340
embedding 1105/8920 HWT_016387
embedding 1106/8920 HWT_016435
embedding 1107/8920 HWT_016439
embedding 1108/8920 HWT_016587
embedding 1109/8920 HWT_016688
embedding 1110/8920 HWT_016750
embedding 1111/8920 HWT_016832
embedding 1112/8920 HWT_017042
embedding 1113/8920 HWT_017100
embedding 1114/8920 HWT_017137
embedding 1115/8920 HWT_017337
embedding 1116/8920 HWT_017394
embedding 1117/8920 HWT_017461
embedding 1118/8920 HWT_017572
embedding 1119/8920 HWT_017589
embedding 1120/8920 HWT_017809
embedding 1121/8920 HWT_017880
embedding 1122/8920 HWT_017890
embedding 1123/8920 HWT_017977
embedding 1124/8920 HWT_018002
embedding 1125/8920 HWT_018051
embedding 1126/8920 HWT_018092
embedding 1127/8920 HWT_018512
embedding 1128/8920 HWT_018793
embedding 1129/8920 HWT_018925
embedding 1130/8920 HWT_019100
embedding 1131/8920 HWT_019207
embedding 1132/8920 HWT_019312
embedding 1133/8920 HWT_019380
embedding 1134/8920 HWT_019458
embedding 1135/8920 HWT_019525
embedding 1136/8920 HWT_019567
embedding 1137/8920 HWT_019605
embedding 1138/8920 HWT_019689
embedding 1139/8920 HWT_019742
embedding 1140/8920 HWT_019793
embedding 1141/8920 HWT_019863
embedding 1142/8920 HWT_020157
embedding 1143/8920 HWT_020187
embedding 1144/8920 HWT_020204
embedding 1145/8920 HWT_020209
embedding 1146/8920 HWT_020284
embedding 1147/8920 HWT_020290
embedding 1148/8920 HWT_020534
embedding 1149/8920 HWT_020536
embedding 1150/8920 HWT_020648
embedding 1151/8920 HWT_020729
embedding 1152/8920 HWT_020741
embedding 1153/8920 HWT_020764
embedding 1154/8920 HWT_020847
embedding 1155/8920 HWT_020854
embedding 1156/8920 HWT_020944
embedding 1157/8920 HWT_021059
embedding 1158/8920 HWT_021075
embedding 1159/8920 HWT_021103
embedding 1160/8920 HWT_021109
embedding 1161/8920 HWT_021121
embedding 1162/8920 HWT_021159
embedding 1163/8920 HWT_021172
embedding 1164/8920 HWT_021208
embedding 1165/8920 HWT_021243
embedding 1166/8920 HWT_021318
embedding 1167/8920 HWT_021615
embedding 1168/8920 HWT_021618
embedding 1169/8920 HWT_021801
embedding 1170/8920 HWT_021851
embedding 1171/8920 HWT_021876
embedding 1172/8920 HWT_021897
embedding 1173/8920 HWT_021903
embedding 1174/8920 HWT_022111
embedding 1175/8920 HWT_022156
embedding 1176/8920 HWT_022160
embedding 1177/8920 HWT_022329
embedding 1178/8920 HWT_022349
embedding 1179/8920 HWT_022379
embedding 1180/8920 HWT_022411
embedding 1181/8920 HWT_022436
embedding 1182/8920 HWT_022475
embedding 1183/8920 HWT_022482
embedding 1184/8920 HWT_022503
embedding 1185/8920 HWT_022518
embedding 1186/8920 HWT_022615
embedding 1187/8920 HWT_022667
embedding 1188/8920 HWT_022710
embedding 1189/8920 HWT_022719
embedding 1190/8920 HWT_022746
embedding 1191/8920 HWT_022749
embedding 1192/8920 HWT_022815
embedding 1193/8920 HWT_022857
embedding 1194/8920 HWT_022897
embedding 1195/8920 HWT_022935
embedding 1196/8920 HWT_023106
embedding 1197/8920 HWT_023112
embedding 1198/8920 HWT_023135
embedding 1199/8920 HWT_023145
embedding 1200/8920 HWT_023161
embedding 1201/8920 HWT_023177
embedding 1202/8920 HWT_023283
embedding 1203/8920 HWT_023326
embedding 1204/8920 HWT_023375
embedding 1205/8920 HWT_023565
embedding 1206/8920 HWT_023630
embedding 1207/8920 HWT_023728
embedding 1208/8920 HWT_023785
embedding 1209/8920 HWT_023806
embedding 1210/8920 HWT_023905
embedding 1211/8920 HWT_024146
embedding 1212/8920 HWT_024164
embedding 1213/8920 HWT_024200
embedding 1214/8920 HWT_024521
embedding 1215/8920 HWT_024604
embedding 1216/8920 HWT_024741
embedding 1217/8920 HWT_024770
embedding 1218/8920 HWT_024850
embedding 1219/8920 HWT_024938
embedding 1220/8920 HWT_025044
embedding 1221/8920 HWT_025121
embedding 1222/8920 HWT_025255
embedding 1223/8920 HWT_025346
embedding 1224/8920 HWT_025408
embedding 1225/8920 HWT_025489
embedding 1226/8920 HWT_025535
embedding 1227/8920 HWT_025669
embedding 1228/8920 HWT_025670
embedding 1229/8920 HWT_025914
embedding 1230/8920 HWT_026093
embedding 1231/8920 HWT_026156
embedding 1232/8920 HWT_026177
embedding 1233/8920 HWT_026368
embedding 1234/8920 HWT_026383
embedding 1235/8920 HWT_026425
embedding 1236/8920 HWT_026459
embedding 1237/8920 HWT_026462
embedding 1238/8920 HWT_026505
embedding 1239/8920 HWT_026557
embedding 1240/8920 HWT_026662
embedding 1241/8920 HWT_026877
embedding 1242/8920 HWT_026906
embedding 1243/8920 HWT_026956
embedding 1244/8920 HWT_026970
embedding 1245/8920 HWT_026983
embedding 1246/8920 HWT_026992
embedding 1247/8920 HWT_027062
embedding 1248/8920 HWT_027067
embedding 1249/8920 HWT_027116
embedding 1250/8920 HWT_027240
embedding 1251/8920 HWT_027299
embedding 1252/8920 HWT_027495
embedding 1253/8920 HWT_027730
embedding 1254/8920 HWT_027751
embedding 1255/8920 HWT_027906
embedding 1256/8920 HWT_027969
embedding 1257/8920 HWT_027986
embedding 1258/8920 HWT_027995
embedding 1259/8920 HWT_028183
embedding 1260/8920 HWT_028264
embedding 1261/8920 HWT_028446
embedding 1262/8920 HWT_028620
embedding 1263/8920 HWT_028651
embedding 1264/8920 HWT_028741
embedding 1265/8920 HWT_028966
embedding 1266/8920 HWT_029106
embedding 1267/8920 HWT_029300
embedding 1268/8920 HWT_029606
embedding 1269/8920 HWT_029621
embedding 1270/8920 HWT_029908
embedding 1271/8920 HWT_030426
embedding 1272/8920 HWT_030517
embedding 1273/8920 HWT_030665
embedding 1274/8920 HWT_030842
embedding 1275/8920 HWT_030852
embedding 1276/8920 HWT_030860
embedding 1277/8920 HWT_031301
embedding 1278/8920 HWT_031306
embedding 1279/8920 HWT_031485
embedding 1280/8920 HWT_031534
embedding 1281/8920 HWT_031545
embedding 1282/8920 HWT_031566
embedding 1283/8920 HWT_031669
embedding 1284/8920 HWT_032463
embedding 1285/8920 HWT_032478
embedding 1286/8920 HWT_032539
embedding 1287/8920 HWT_032559
embedding 1288/8920 HWT_032599
embedding 1289/8920 HWT_032611
embedding 1290/8920 HWT_032624
embedding 1291/8920 HWT_032645
embedding 1292/8920 HWT_032728
embedding 1293/8920 HWT_032747
embedding 1294/8920 HWT_032913
embedding 1295/8920 HWT_033215
embedding 1296/8920 HWT_033356
embedding 1297/8920 HWT_033462
embedding 1298/8920 HWT_033799
embedding 1299/8920 HWT_034004
embedding 1300/8920 HWT_034049
embedding 1301/8920 HWT_034089
embedding 1302/8920 HWT_034169
embedding 1303/8920 HWT_034227
embedding 1304/8920 HWT_034273
embedding 1305/8920 HWT_034336
embedding 1306/8920 HWT_034623
embedding 1307/8920 HWT_034847
embedding 1308/8920 HWT_034996
embedding 1309/8920 HWT_035046
embedding 1310/8920 HWT_035072
embedding 1311/8920 HWT_035100
embedding 1312/8920 HWT_035108
embedding 1313/8920 HWT_035243
embedding 1314/8920 HWT_035323
embedding 1315/8920 HWT_035477
embedding 1316/8920 HWT_035523
embedding 1317/8920 HWT_035595
embedding 1318/8920 HWT_035714
embedding 1319/8920 HWT_035785
embedding 1320/8920 HWT_035812
embedding 1321/8920 HWT_035848
embedding 1322/8920 HWT_035873
embedding 1323/8920 HWT_035877
embedding 1324/8920 HWT_035896
embedding 1325/8920 HWT_035917
embedding 1326/8920 HWT_036046
embedding 1327/8920 HWT_036085
embedding 1328/8920 HWT_036243
embedding 1329/8920 HWT_036263
embedding 1330/8920 HWT_036314
embedding 1331/8920 HWT_036322
embedding 1332/8920 HWT_036373
embedding 1333/8920 HWT_036419
embedding 1334/8920 HWT_036431
embedding 1335/8920 HWT_036552
embedding 1336/8920 HWT_036945
embedding 1337/8920 HWT_036966
embedding 1338/8920 HWT_037000
embedding 1339/8920 HWT_037246
embedding 1340/8920 HWT_037371
embedding 1341/8920 HWT_037606
embedding 1342/8920 HWT_037629
embedding 1343/8920 HWT_037645
embedding 1344/8920 HWT_037666
embedding 1345/8920 HWT_037955
embedding 1346/8920 HWT_038063
embedding 1347/8920 HWT_038253
embedding 1348/8920 HWT_038266
embedding 1349/8920 HWT_038282
embedding 1350/8920 HWT_038430
embedding 1351/8920 HWT_038483
embedding 1352/8920 HWT_038494
embedding 1353/8920 HWT_038730
embedding 1354/8920 HWT_038761
embedding 1355/8920 HWT_038793
embedding 1356/8920 HWT_038895
embedding 1357/8920 HWT_039008
embedding 1358/8920 HWT_039094
embedding 1359/8920 HWT_039106
embedding 1360/8920 HWT_039119
embedding 1361/8920 HWT_039176
embedding 1362/8920 HWT_039188
embedding 1363/8920 HWT_039208
embedding 1364/8920 HWT_039290
embedding 1365/8920 HWT_039529
embedding 1366/8920 HWT_039684
embedding 1367/8920 HWT_039699
embedding 1368/8920 HWT_039717
embedding 1369/8920 HWT_039719
embedding 1370/8920 HWT_039757
embedding 1371/8920 HWT_040038
embedding 1372/8920 HWT_040153
embedding 1373/8920 HWT_040154
embedding 1374/8920 HWT_040563
embedding 1375/8920 HWT_040732
embedding 1376/8920 HWT_041351
embedding 1377/8920 HWT_041388
embedding 1378/8920 HWT_041589
embedding 1379/8920 HWT_041591
embedding 1380/8920 HWT_041742
embedding 1381/8920 HWT_041864
embedding 1382/8920 HWT_041868
embedding 1383/8920 HWT_042071
embedding 1384/8920 HWT_042082
embedding 1385/8920 HWT_042117
embedding 1386/8920 HWT_042277
embedding 1387/8920 HWT_042459
embedding 1388/8920 HWT_042731
embedding 1389/8920 HWT_042745
embedding 1390/8920 HWT_042963
embedding 1391/8920 HWT_043187
embedding 1392/8920 HWT_043333
embedding 1393/8920 HWT_043368
embedding 1394/8920 HWT_043743
embedding 1395/8920 HWT_043960
embedding 1396/8920 HWT_044279
embedding 1397/8920 HWT_044281
embedding 1398/8920 HWT_044350
embedding 1399/8920 HWT_044407
embedding 1400/8920 HWT_045057
embedding 1401/8920 HWT_045222
embedding 1402/8920 HWT_045629
embedding 1403/8920 HWT_045904
embedding 1404/8920 HWT_046400
embedding 1405/8920 HWT_046983
embedding 1406/8920 HWT_047430
embedding 1407/8920 HWT_047934
